id,franchise_id,franchise_name,restaurant_franchise_id,country,city,lat,lng,geohash,lat_weather,lng_weather,avg_tmpr_f,avg_tmpr_c,wthr_date,year,month,day
223338299432,41,The Daily Bread,36937,FR,Paris,48.87099838256836,2.3380000591278076,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
223338299433,42,The Daily Scoop,36937,FR,Paris,48.875,2.3010001182556152,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
223338299434,43,The Food House,36937,FR,Paris,48.87699890136719,2.296999931335449,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
223338299436,45,The Green Bean,36937,GB,London,51.481998443603516,-0.14800000190734863,gcpu,51.414,0.0,55.9,13.3,2017-09-30,2017,9,30
223338299438,47,The Juicy Burger,36937,GB,London,51.49300003051758,-0.15700000524520874,gcpu,51.414,0.0,55.9,13.3,2017-09-30,2017,9,30
223338299439,48,The Local Cafe,36937,GB,London,51.499000549316406,-0.10599999874830246,gcpu,51.414,0.0,55.9,13.3,2017-09-30,2017,9,30
223338299440,49,The Olive Tree,36937,GB,London,51.50199890136719,-0.18799999356269836,gcpu,51.414,0.0,55.9,13.3,2017-09-30,2017,9,30
223338299441,50,The Pancake House,36937,GB,London,51.50199890136719,-0.16300000250339508,gcpu,51.414,0.0,55.9,13.3,2017-09-30,2017,9,30
223338299442,51,The Pizzeria,36937,GB,London,51.507999420166016,-0.1469999998807907,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
223338299443,52,The Red Door,36937,GB,London,51.507999420166016,-0.13099999725818634,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
223338299444,53,The Red Rooster,36937,GB,London,51.513999938964844,-0.12200000137090683,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
223338299446,55,The Steak House,36937,GB,London,51.516998291015625,-0.11800000071525574,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
223338299447,56,The Waffle House,36937,GB,Paddington,51.51900100708008,-0.16599999368190765,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
223338299448,57,The Yellow Submarine,36937,NL,Amsterdam,52.29199981689453,4.943999767303467,u179,52.2317,5.11363,55.2,12.9,2017-09-30,2017,9,30
223338299449,58,A Tasty Bite,36937,NL,Amsterdam,52.354000091552734,4.888000011444092,u173,52.2317,4.70454,55.7,13.2,2017-09-30,2017,9,30
223338299450,59,Azalea Cafe,36937,NL,Amsterdam,52.36800003051758,4.843999862670898,u173,52.2317,4.70454,55.7,13.2,2017-09-30,2017,9,30
23,24,The Fisherman's Catch,47732,ES,Barcelona,41.395999908447266,2.1630001068115234,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
231928233984,1,Savoria,33573,US,Edinburg,26.333999633789062,-98.24800109863281,9udj,26.1969,-98.4139,79.27,26.26,2017-09-30,2017,9,30
231928233985,2,Bella Cucina,33573,US,San Marcos,29.825000762939453,-97.98999786376953,9v63,29.7173,-98.044,73.24,22.91,2017-09-30,2017,9,30
231928233986,3,Spice Bazaar,33573,US,Harvey,29.889999389648438,-90.05799865722656,9vrf,29.9049,-90.331,80.58,26.99,2017-09-30,2017,9,30
231928233988,5,The Hungry Hippo,33573,US,Pinetop,34.1349983215332,-109.94999694824219,9w1f,34.1022,-109.843,60.44,15.8,2017-09-30,2017,9,30
231928233990,7,Cafe Roma,33573,US,Crossville,35.9640007019043,-84.98100280761719,dn7s,35.8689,-85.0375,59.19,15.1,2017-09-30,2017,9,30
231928233991,8,The Green Olive,33573,US,Statesville,35.98699951171875,-80.98799896240234,dnqk,35.8662,-81.2059,62.2,16.78,2017-09-30,2017,9,30
231928233992,9,The Grill House,33573,US,Blackwell,36.8120002746582,-97.2979965209961,9ydc,36.7752,-97.3471,67.12,19.52,2017-09-30,2017,9,30
231928233993,10,The Golden Spoon,33573,US,St. Robert,37.823001861572266,-92.14099884033203,9ywr,37.7975,-92.4137,64.81,18.23,2017-09-30,2017,9,30
231928233994,11,The Flaming Wok,33573,US,Medina,37.85100173950195,15.293999671936035,sqdz,37.9216,15.1363,60.15,15.6,2017-09-30,2017,9,30
231928233995,12,The Wooden Spoon,33573,US,Saint Louis,38.632999420166016,-90.18399810791016,9yzg,38.5084,-90.2981,62.76,17.08,2017-09-30,2017,9,30
231928233996,13,The Firehouse,33573,US,Colorado Springs,38.91600036621094,-104.8239974975586,9wvm,38.8564,-105.081,49.02,9.45,2017-09-30,2017,9,30
231928233997,14,The Gourmet Garden,33573,US,Stirling City,39.90399932861328,-121.5270004272461,9r1e,39.9036,-121.483,56.62,13.68,2017-09-30,2017,9,30
231928233998,15,The Pearl Kitchen,33573,US,Coalville,40.9109992980957,-111.40299987792969,9x2b,40.7857,-111.266,45.84,7.68,2017-09-30,2017,9,30
231928233999,16,The Spice Tree,33573,ES,Barcelona,41.37799835205078,2.138000011444092,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
231928234000,17,The Rustic Table,33573,ES,Barcelona,41.38600158691406,2.1510000228881836,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
231928234001,18,The Harvest Room,33573,ES,Barcelona,41.388999938964844,2.1659998893737793,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
231928234002,19,The Tasting Room,33573,ES,Barcelona,41.38999938964844,2.174999952316284,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
231928234003,20,The Brasserie,33573,ES,Barcelona,41.404998779296875,2.128999948501587,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
231928234004,21,The Lazy Daisy,33573,ES,Barcelona,41.404998779296875,2.2119998931884766,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
231928234005,22,The Red Pepper,33573,ES,Barcelona,41.41299819946289,2.2090001106262207,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
231928234006,23,The Hungry Pig,33573,US,Maumee,41.5880012512207,-83.66699981689453,dpks,41.5175,-83.67,54.6,12.55,2017-09-30,2017,9,30
231928234007,24,The Fisherman's Catch,33573,US,Canyonville,42.941001892089844,-123.29000091552734,9r8k,42.899,-123.192,54.83,12.67,2017-09-30,2017,9,30
231928234008,25,The Cozy Cafe,33573,US,Effingham,43.74100112915039,-71.11499786376953,drv2,43.6263,-71.3415,46.65,8.14,2017-09-30,2017,9,30
231928234009,26,The Silver Spoon,33573,US,Gorham,44.393001556396484,-71.125,drvk,44.327,-71.3521,42.75,5.97,2017-09-30,2017,9,30
231928234010,27,The Corner Cafe,33573,US,Dixfield,44.53099822998047,-70.45700073242188,drvv,44.4973,-70.638,46.53,8.07,2017-09-30,2017,9,30
231928234011,28,The Spicy Pickle,33573,IT,Milan,45.45600128173828,9.187000274658203,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
231928234012,29,The Olive Branch,33573,IT,Milan,45.47200012207031,9.07800006866455,u0n6,45.4855,8.79544,61.0,16.15,2017-09-30,2017,9,30
231928234013,30,The Wine Cellar,33573,IT,Milan,45.479000091552734,9.145000457763672,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
231928234014,31,Bistro 42,33573,IT,Milan,45.48400115966797,9.166999816894531,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
231928234015,32,The Orange Peeler,33573,IT,Milan,45.51599884033203,9.22700023651123,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
231928234016,33,The Blue Elephant,33573,US,Umatilla,45.92100143432617,-119.28900146484375,c25j,45.8859,-119.36,57.05,13.93,2017-09-30,2017,9,30
231928234017,34,The Tasty Treat,33573,US,Seattle,47.6609992980957,-122.31400299072266,c23p,47.638,-122.046,55.22,12.9,2017-09-30,2017,9,30
231928234018,35,Basilica Bistro,33573,US,Coeur D Alene,47.66400146484375,-116.90299987792969,c2kz,47.6428,-116.801,54.33,12.4,2017-09-30,2017,9,30
231928234022,39,Cinnamon Grill,33573,US,Whitefish,48.39099884033203,-114.33599853515625,c2we,48.3442,-114.498,51.42,10.79,2017-09-30,2017,9,30
231928234023,40,Crimson Cafe,33573,US,Winthrop,48.470001220703125,-120.177001953125,c2de,48.3424,-119.897,47.87,8.82,2017-09-30,2017,9,30
231928234024,41,The Daily Bread,33573,US,Olga,48.60300064086914,-122.8239974975586,c28s,48.5199,-122.763,53.32,11.84,2017-09-30,2017,9,30
231928234025,42,The Daily Scoop,33573,FR,Paris,48.849998474121094,2.2890000343322754,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
231928234026,43,The Food House,33573,FR,Paris,48.854000091552734,2.308000087738037,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
231928234027,44,The French Kitchen,33573,FR,Paris,48.85499954223633,2.306999921798706,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
231928234028,45,The Green Bean,33573,FR,Paris,48.86199951171875,2.3499999046325684,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
231928234029,46,The Italian Table,33573,FR,Paris,48.86800003051758,2.299999952316284,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
231928234030,47,The Juicy Burger,33573,FR,Paris,48.87200164794922,2.312000036239624,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
231928234031,48,The Local Cafe,33573,FR,Paris,48.87300109863281,2.3239998817443848,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
231928234033,50,The Pancake House,33573,GB,London,51.505001068115234,-0.08799999952316284,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
231928234034,51,The Pizzeria,33573,GB,London,51.50600051879883,-0.14499999582767487,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
231928234036,53,The Red Rooster,33573,GB,London,51.513999938964844,-0.1459999978542328,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
231928234037,54,The Spice House,33573,GB,London,51.516998291015625,-0.07000000029802322,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
231928234038,55,The Steak House,33573,NL,Amsterdam,52.33100128173828,4.876999855041504,u173,52.2317,4.70454,55.7,13.2,2017-09-30,2017,9,30
231928234039,56,The Waffle House,33573,NL,Amsterdam,52.34199905395508,4.824999809265137,u173,52.2317,4.70454,55.7,13.2,2017-09-30,2017,9,30
231928234041,58,A Tasty Bite,33573,NL,Amsterdam,52.361000061035156,4.869999885559082,u173,52.2317,4.70454,55.7,13.2,2017-09-30,2017,9,30
231928234044,61,Blue Water Bistro,33573,US,Harleigh,54.15299987792969,11.753999710083008,u38k,54.276,11.6591,56.55,13.65,2017-09-30,2017,9,30
240518168576,1,Savoria,93164,US,Bristol,19.434999465942383,-99.14700317382812,9g3q,19.4595,-99.4888,55.47,13.02,2017-09-30,2017,9,30
240518168578,3,Spice Bazaar,93164,US,Houston,29.750999450683594,-95.36000061035156,9vk1,29.7459,-95.5806,77.71,25.41,2017-09-30,2017,9,30
240518168579,4,The Blue Plate,93164,US,Baton Rouge,30.429000854492188,-91.05999755859375,9vrj,30.4328,-91.365,77.68,25.38,2017-09-30,2017,9,30
240518168581,6,The Daily Grind,93164,US,Tucson,32.31399917602539,-110.97699737548828,9t9p,32.1724,-110.993,81.02,27.23,2017-09-30,2017,9,30
240518168582,7,Cafe Roma,93164,US,Shreveport,32.45000076293945,-93.86199951171875,9vv2,32.3765,-93.8242,73.63,23.12,2017-09-30,2017,9,30
240518168583,8,The Green Olive,93164,US,San Diego,32.76599884033203,-117.1500015258789,9mud,32.702,-117.26,66.87,19.37,2017-09-30,2017,9,30
240518168584,9,The Grill House,93164,US,Dallas,32.808998107910156,-96.8479995727539,9vg4,32.7306,-96.9944,73.63,23.13,2017-09-30,2017,9,30
240518168585,10,The Golden Spoon,93164,US,Phoenix,33.625,-112.11399841308594,9tbr,33.5773,-111.957,81.02,27.23,2017-09-30,2017,9,30
240518168586,11,The Flaming Wok,93164,US,Marina Del Rey,33.98699951171875,-118.4540023803711,9q5c,33.9326,-118.278,68.27,20.14,2017-09-30,2017,9,30
240518168587,12,The Wooden Spoon,93164,US,Bryant,34.62099838256836,-92.5009994506836,9ynh,34.4884,-92.7639,70.2,21.22,2017-09-30,2017,9,30
240518168588,13,The Firehouse,93164,US,Amarillo,35.19499969482422,-101.74199676513672,9wr8,35.1683,-101.933,60.85,16.02,2017-09-30,2017,9,30
240518168589,14,The Gourmet Garden,93164,US,Bryson City,35.34000015258789,-83.55999755859375,dnk9,35.3747,-83.6458,63.51,17.5,2017-09-30,2017,9,30
240518168590,15,The Pearl Kitchen,93164,US,Fort Smith,35.347999572753906,-94.3489990234375,9ykc,35.3575,-94.5636,69.76,20.97,2017-09-30,2017,9,30
240518168592,17,The Rustic Table,93164,US,Ocean City,38.43199920654297,-75.05400085449219,dqfd,38.326,-75.1831,61.37,16.33,2017-09-30,2017,9,30
240518168593,18,The Harvest Room,93164,US,Arlington,38.89500045776367,-77.0719985961914,dqcj,38.8718,-77.32,59.58,15.32,2017-09-30,2017,9,30
240518168594,19,The Tasting Room,93164,US,Lawrence,38.922000885009766,-95.26100158691406,9yum,38.8822,-95.2318,67.8,19.88,2017-09-30,2017,9,30
240518168595,20,The Brasserie,93164,US,Kansas City,39.308998107910156,-94.68299865722656,9yux,39.2363,-94.8901,67.03,19.45,2017-09-30,2017,9,30
240518168596,21,The Lazy Daisy,93164,US,Mendenhall,39.86000061035156,-75.64600372314453,dr44,39.7475,-75.8972,56.1,13.39,2017-09-30,2017,9,30
240518168597,22,The Red Pepper,93164,US,Philadelphia,39.90700149536133,-75.1500015258789,dr4e,39.94,-75.2229,58.13,14.51,2017-09-30,2017,9,30
240518168598,23,The Hungry Pig,93164,US,Elko,40.83399963378906,-115.76100158691406,9rm8,40.7836,-115.945,54.72,12.62,2017-09-30,2017,9,30
240518168600,25,The Cozy Cafe,93164,US,Tannersville,41.053001403808594,-75.35399627685547,dr63,40.9972,-75.5457,48.64,9.24,2017-09-30,2017,9,30
240518168601,26,The Silver Spoon,93164,ES,Barcelona,41.37300109863281,2.1540000438690186,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
240518168602,27,The Corner Cafe,93164,ES,Barcelona,41.380001068115234,2.1429998874664307,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
240518168603,28,The Spicy Pickle,93164,ES,Barcelona,41.38600158691406,2.194999933242798,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
240518168604,29,The Olive Branch,93164,ES,Barcelona,41.387001037597656,2.1600000858306885,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
240518168605,30,The Wine Cellar,93164,ES,Barcelona,41.38999938964844,2.135999917984009,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
240518168606,31,Bistro 42,93164,ES,Barcelona,41.38999938964844,2.180000066757202,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
240518168607,32,The Orange Peeler,93164,ES,Barcelona,41.39400100708008,2.1679999828338623,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
240518168608,33,The Blue Elephant,93164,ES,Barcelona,41.404998779296875,2.1730000972747803,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
240518168609,34,The Tasty Treat,93164,ES,Barcelona,41.4109992980957,2.135999917984009,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
240518168610,35,Basilica Bistro,93164,US,Des Moines,41.52199935913086,-93.6449966430664,9zmk,41.5185,-93.8372,60.83,16.01,2017-09-30,2017,9,30
240518168611,36,Blue Ocean Grill,93164,US,Manassas,41.67900085449219,8.914999961853027,spqm,41.8058,8.79544,61.95,16.65,2017-09-30,2017,9,30
240518168612,37,Cafe Crepe,93164,US,Fall River,41.68199920654297,-71.18399810791016,drmm,41.6853,-71.3275,52.98,11.66,2017-09-30,2017,9,30
240518168613,38,Cafe Viva,93164,US,Binghamton,42.130001068115234,-75.90599822998047,dr6p,42.0538,-75.9334,47.85,8.8,2017-09-30,2017,9,30
240518168614,39,Cinnamon Grill,93164,US,American Falls,42.7760009765625,-112.85900115966797,9rxe,42.7198,-113.13,51.96,11.1,2017-09-30,2017,9,30
240518168615,40,Crimson Cafe,93164,US,Casper,42.81100082397461,-106.39900207519531,9xs7,42.7318,-106.477,54.62,12.56,2017-09-30,2017,9,30
240518168617,42,The Daily Scoop,93164,US,Worthington,43.62900161743164,-95.58100128173828,9zu0,43.6057,-95.6003,57.18,13.99,2017-09-30,2017,9,30
240518168618,43,The Food House,93164,US,North Conway,44.04899978637695,-71.125,drv6,43.9733,-71.3174,45.64,7.57,2017-09-30,2017,9,30
240518168619,44,The French Kitchen,93164,US,Rangeley,44.96500015258789,-70.64299774169922,drvz,44.8422,-70.6111,43.17,6.21,2017-09-30,2017,9,30
240518168620,45,The Green Bean,93164,IT,Milan,45.444000244140625,9.137999534606934,u0n6,45.4855,8.79544,61.0,16.15,2017-09-30,2017,9,30
240518168621,46,The Italian Table,93164,IT,Milan,45.452999114990234,9.178999900817871,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
240518168622,47,The Juicy Burger,93164,IT,Milan,45.4630012512207,9.184000015258789,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
240518168623,48,The Local Cafe,93164,IT,Milan,45.479000091552734,9.199000358581543,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
240518168624,49,The Olive Tree,93164,US,Wheeler,45.689998626708984,-123.88200378417969,c0pg,45.5315,-123.792,56.11,13.39,2017-09-30,2017,9,30
240518168626,51,The Pizzeria,93164,AT,Vienna,48.16400146484375,16.32200050354004,u2e9,48.1431,16.3636,53.5,11.9,2017-09-30,2017,9,30
240518168632,57,The Yellow Submarine,93164,FR,Paris,48.85100173950195,2.2750000953674316,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
240518168633,58,A Tasty Bite,93164,FR,Paris,48.85200119018555,2.384000062942505,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
240518168634,59,Azalea Cafe,93164,FR,Paris,48.85599899291992,2.2929999828338623,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
240518168635,60,Big City Grill,93164,FR,Paris,48.86800003051758,2.3269999027252197,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
240518168636,61,Blue Water Bistro,93164,FR,Paris,48.86800003051758,2.3289999961853027,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
240518168637,62,Cafe Luminoso,93164,FR,Paris,48.86899948120117,2.302999973297119,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
240518168638,63,Cafe Paris,93164,FR,Paris,48.86899948120117,2.306999921798706,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
240518168639,64,Chateau de Cuisine,93164,FR,Paris,48.87099838256836,2.319000005722046,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
240518168640,65,Chef's Corner,93164,FR,Paris,48.87900161743164,2.3450000286102295,u09w,48.9608,2.25,57.9,14.4,2017-09-30,2017,9,30
240518168643,68,Delish Cafe,93164,GB,London,51.51300048828125,-0.18400000035762787,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
240518168645,70,Earth and Vine,93164,GB,London,51.520999908447266,-0.07800000160932541,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
240518168646,71,Fire and Spice,93164,GB,London,51.52399826049805,-0.1379999965429306,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
240518168647,72,Flamingo Cafe,93164,GB,London,51.558998107910156,-0.2849999964237213,gcpv,51.6184,0.0,55.55,13.1,2017-09-30,2017,9,30
240518168648,73,Fresh Harvest,93164,GB,London,51.60300064086914,0.010999999940395355,u10j,51.6184,0.204545,56.0,13.3,2017-09-30,2017,9,30
240518168649,74,Garden of Eatin',93164,NL,Amsterdam,52.362998962402344,4.877999782562256,u173,52.2317,4.70454,55.7,13.2,2017-09-30,2017,9,30
240518168650,75,Greenhouse Cafe,93164,NL,Amsterdam,52.369998931884766,4.896999835968018,u173,52.2317,4.70454,55.7,13.2,2017-09-30,2017,9,30
249108103168,1,Savoria,55897,US,Miami Beach,25.77400016784668,-80.13200378417969,dhx4,25.6835,-80.1251,83.26,28.48,2017-09-30,2017,9,30
249108103169,2,Bella Cucina,55897,US,Sarasota,27.299999237060547,-82.44999694824219,dhv7,27.2847,-82.6108,78.95,26.08,2017-09-30,2017,9,30
249108103170,3,Spice Bazaar,55897,US,Waco,31.51799964904785,-97.13800048828125,9vdg,31.5022,-97.3457,73.4,23.01,2017-09-30,2017,9,30
249108103171,4,The Blue Plate,55897,US,Abbeville,31.552000045776367,-85.28399658203125,dje7,31.5031,-85.4165,77.64,25.36,2017-09-30,2017,9,30
249108103172,5,The Hungry Hippo,55897,US,Abilene,32.40399932861328,-99.76499938964844,9vc0,32.3534,-99.8303,68.4,20.21,2017-09-30,2017,9,30
249108103173,6,The Daily Grind,55897,US,Glendale,33.53900146484375,-112.18299865722656,9tbn,33.4031,-112.312,81.58,27.53,2017-09-30,2017,9,30
249108103174,7,Cafe Roma,55897,US,Myrtle Beach,33.72200012207031,-78.9209976196289,djzz,33.5922,-79.0865,73.21,22.9,2017-09-30,2017,9,30
249108103175,8,The Green Olive,55897,US,Anaheim,33.801998138427734,-117.91500091552734,9qh0,33.7562,-117.911,68.5,20.28,2017-09-30,2017,9,30
249108103176,9,The Grill House,55897,US,Kiowa,34.71900177001953,-95.9000015258789,9y5v,34.636,-95.9341,69.37,20.76,2017-09-30,2017,9,30
249108103177,10,The Golden Spoon,55897,US,Boiling Springs,35.01100158691406,-81.95500183105469,dnjx,35.0025,-82.2512,68.4,20.22,2017-09-30,2017,9,30
249108103178,11,The Flaming Wok,55897,US,Tucumcari,35.172000885009766,-103.71399688720703,9wq0,35.1575,-104.025,62.14,16.73,2017-09-30,2017,9,30
249108103179,12,The Wooden Spoon,55897,US,Bryson City,35.41999816894531,-83.46199798583984,dnk9,35.3747,-83.6458,63.51,17.5,2017-09-30,2017,9,30
249108103180,13,The Firehouse,55897,US,Clinton,36.16299819946289,-84.08499908447266,dnkj,36.0515,-84.354,62.11,16.72,2017-09-30,2017,9,30
249108103181,14,The Gourmet Garden,55897,US,Goodlettsville,36.323001861572266,-86.71299743652344,dn6q,36.2332,-86.7844,64.12,17.86,2017-09-30,2017,9,30
249108103182,15,The Pearl Kitchen,55897,US,Marina,36.69900131225586,-121.80599975585938,9q92,36.5684,-121.677,60.15,15.65,2017-09-30,2017,9,30
249108103183,16,The Spice Tree,55897,US,Durango,37.29600143432617,-107.87300109863281,9wek,37.284,-107.914,48.33,9.07,2017-09-30,2017,9,30
249108103185,18,The Harvest Room,55897,US,San Francisco,37.79199981689453,-122.4010009765625,9q8y,37.6259,-122.46,60.16,15.65,2017-09-30,2017,9,30
249108103186,19,The Tasting Room,55897,US,Springfield,37.957000732421875,-122.33100128173828,9q9p,37.8013,-122.218,64.8,18.22,2017-09-30,2017,9,30
249108103188,21,The Lazy Daisy,55897,US,Oroville,39.50400161743164,-121.56999969482422,9r18,39.3756,-121.406,68.44,20.24,2017-09-30,2017,9,30
249108103189,22,The Red Pepper,55897,US,Harrisburg,40.27799987792969,-76.82099914550781,dr1m,40.2605,-76.9658,55.51,13.07,2017-09-30,2017,9,30
249108103190,23,The Hungry Pig,55897,US,Carnegie,40.40599822998047,-80.08899688720703,dppj,40.2912,-80.1554,53.17,11.76,2017-09-30,2017,9,30
249108103192,25,The Cozy Cafe,55897,US,New York,40.7599983215332,-73.97799682617188,dr5r,40.6179,-74.1558,58.68,14.82,2017-09-30,2017,9,30
249108103193,26,The Silver Spoon,55897,US,Gretna,41.09700012207031,-96.25299835205078,9z79,40.9926,-96.2816,66.29,19.05,2017-09-30,2017,9,30
249108103194,27,The Corner Cafe,55897,ES,Barcelona,41.37099838256836,2.181999921798706,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
249108103195,28,The Spicy Pickle,55897,ES,Barcelona,41.37699890136719,2.1459999084472656,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
249108103196,29,The Olive Branch,55897,ES,Barcelona,41.382999420166016,2.171999931335449,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
249108103197,30,The Wine Cellar,55897,ES,Barcelona,41.387001037597656,2.1679999828338623,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
249108103198,31,Bistro 42,55897,ES,Barcelona,41.38800048828125,2.1730000972747803,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
249108103199,32,The Orange Peeler,55897,ES,Barcelona,41.388999938964844,2.1730000972747803,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
249108103200,33,The Blue Elephant,55897,ES,Barcelona,41.391998291015625,2.1589999198913574,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
249108103201,34,The Tasty Treat,55897,ES,Barcelona,41.393001556396484,2.1619999408721924,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
249108103202,35,Basilica Bistro,55897,ES,Barcelona,41.395999908447266,2.181999921798706,sp3e,41.3969,2.25,68.85,20.45,2017-09-30,2017,9,30
249108103203,36,Blue Ocean Grill,55897,US,Chicago,41.88600158691406,-87.6259994506836,dp3w,41.8622,-87.8573,59.5,15.28,2017-09-30,2017,9,30
249108103204,37,Cafe Crepe,55897,US,Cambridge,42.37300109863281,-71.08100128173828,drt3,42.3944,-71.3378,51.86,11.03,2017-09-30,2017,9,30
249108103205,38,Cafe Viva,55897,US,Burdett,42.417999267578125,-76.86699676513672,dr93,42.3763,-76.9411,47.71,8.72,2017-09-30,2017,9,30
249108103206,39,Cinnamon Grill,55897,US,Williams Bay,42.57500076293945,-88.55599975585938,dp94,42.5425,-88.576,53.48,11.93,2017-09-30,2017,9,30
249108103207,40,Crimson Cafe,55897,US,Utica,42.62900161743164,-83.01100158691406,dpsf,42.5446,-83.3169,53.38,11.88,2017-09-30,2017,9,30
249108103208,41,The Daily Bread,55897,US,Greenbush,44.529998779296875,-83.31500244140625,dpuv,44.4912,-83.2637,53.38,11.88,2017-09-30,2017,9,30
249108103209,42,The Daily Scoop,55897,US,Tigerton,44.75,-89.06600189208984,dpbw,44.6815,-89.2788,51.2,10.67,2017-09-30,2017,9,30
249108103210,43,The Food House,55897,US,Cave Spring,45.43199920654297,12.336000442504883,u20f,45.4855,12.4773,62.6,17.0,2017-09-30,2017,9,30
249108103211,44,The French Kitchen,55897,IT,Milan,45.46099853515625,9.154000282287598,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
249108103212,45,The Green Bean,55897,IT,Milan,45.47700119018555,9.196999549865723,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
249108103213,46,The Italian Table,55897,IT,Milan,45.48500061035156,9.197999954223633,u0nd,45.4855,9.20453,60.95,16.1,2017-09-30,2017,9,30
249108103214,47,The Juicy Burger,55897,IT,Milan,45.500999450683594,9.137999534606934,u0n6,45.4855,8.79544,61.0,16.15,2017-09-30,2017,9,30
249108103215,48,The Local Cafe,55897,IT,Milan,45.513999938964844,9.119000434875488,u0n6,45.4855,8.79544,61.0,16.15,2017-09-30,2017,9,30
249108103220,53,The Red Rooster,55897,FR,Paris,48.83300018310547,2.3570001125335693,u09t,48.7564,2.25,58.15,14.55,2017-09-30,2017,9,30
